Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Upsell Discount (product.metafields.app--34646425601--orderediting.editing_sales_channel_discount_percentage),The order of the upsell products. (product.metafields.app--34646425601--orderediting.product_sorting_index),Activity (product.metafields.custom.activity),Bundle Products (product.metafields.custom.bundle_products),Category Metafield Colour (product.metafields.custom.category_metafield_colour),Hot spots  (product.metafields.custom.hot_spots),Outlet (product.metafields.custom.outlet),Parent product for bundle (product.metafields.custom.parent_product_for_bundle),Products Size Chart (product.metafields.custom.products_size_chart),Product Swatch Image (product.metafields.custom.product_swatch_image),Sibling (product.metafields.custom.sibling),Variation products (product.metafields.custom.variation_products),Variation value (Colour) (product.metafields.custom.variation_value),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / International,Price / International,Compare At Price / International,Included / MIddle East,Price / MIddle East,Compare At Price / MIddle East,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / United States,Price / United States,Compare At Price / United States,Status
apex-seamless-essentials-2-0-twinset-lunar-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267312.jpg?v=1769792124,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,Apex Seamless Essentials 2.0 Twinset - Storm Blue/Iceberg Blue,"<p>For peak performance, the Apex Essentials Seamless Tee Twinset keeps you cool and dry on the trails. Minimises chafing and promotes airflow, allowing you to focus on your goals without distraction. <strong></strong></p>
<p><strong>Tee Key Features: </strong></p>
<ul>
<li>Jacquard knit seamless fabric </li>
<li>Reflective branding for increased visibility</li>
<li>Trailberg branding on the reverse.</li>
</ul>
<p><strong>Shorts Key Features:</strong><br></p>
<ul>
<li aria-level=""1""><span>Flat elasticated waistband with drawcord</span></li>
<li aria-level=""1""><span>Reflective logo </span></li>
<li aria-level=""1""><span>Functional side pockets</span></li>
<li aria-level=""1""><span>Inner mesh knicker</span></li>
<li aria-level=""1""><span>Trailberg branded drawcord</span></li>
</ul>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BESTSELLER, BUNDLE, BUNDLES, Connell, exclude from Shoptimise feed, LOW AND SLOW, New In Test, Nosto New In Test, Peak, Runners, RUNNING, RUNNING AND TRAINING, SET, SETS, test bundles, warehouse-out-of-stock",false,Size,XS,,,,,,,,APEX-ESS-STORM-BLUE-XS,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267257_42ad99dc-dba3-4f80-a106-c78b01d322ff.jpg?v=1771252380,1,"",false,,,,,,apex-seamless-tee-grey-blue; essentials-2-short-storm-blue,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/DEEP_OCEAN.png?v=1753959141,apex-essentials-khaki; apex-seamless-essentials-2-0-twinset-washed-indigo-eclipse-blue; apex-seamless-essentials-2-0-twinset-frosted-denim; apex-seamless-essentials-2-0-twinset-lunar-grey; apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue; apex-ess-tw-tau,,,,,,,,,,,,,,,apex-seamless-tee-grey-blue; essentials-2-short-storm-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,S,,,,,,,,APEX-ESS-STORM-BLUE-S,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267262_bcfa4712-fd46-4a01-97a0-beea33de9924.jpg?v=1771252397,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,M,,,,,,,,APEX-ESS-STORM-BLUE-M,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267261_8ffaee7f-132d-4a4b-add9-84d48b8ca856.jpg?v=1771252397,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,L,,,,,,,,APEX-ESS-STORM-BLUE-L,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267263_a32ebae5-e9ed-44bc-b9c2-0118ae93f869.jpg?v=1771252397,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,XL,,,,,,,,APEX-ESS-STORM-BLUE-XL,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267265_840ce0cc-4651-4102-8be4-89c7fdbb9bfa.jpg?v=1769792165,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,XXL,,,,,,,,APEX-ESS-STORM-BLUE-XXL,400.0,shopify,deny,manual,72.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267267_fd55bf9b-7cd1-415b-8dfa-1e2ad6122d87.jpg?v=1769792164,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267270_ff575450-dc4a-4250-bafc-1f9b5366e6eb.jpg?v=1769792164,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267274.jpg?v=1769792163,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267278_84d9fe9e-26a1-4498-b5d7-7f6ac220037a.jpg?v=1769792163,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apex-seamless-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267279_2386a68f-8d7c-437a-9a8a-249b8752eaa7.jpg?v=1769792163,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,Blur Essentials 2.0 Twinset - Storm Blue/Iceberg Blue,"<p data-start=""93"" data-end=""356"">The Trailberg Blur Twinset pairs the bold Blur Large Logo Tee with the versatile Essentials 2.0 Short for an easy, everyday active look. Built for comfort, movement and simple styling, this matching set works for training, travel or laid‑back off‑duty wear.</p>
<ul>
<li data-start=""360"" data-end=""425"">Relaxed, statement tee with large logo for strong visual impact</li>
<li data-start=""428"" data-end=""491"">Lightweight, performance‑oriented shorts for all‑day movement</li>
<li data-start=""494"" data-end=""557"">A single set that’s ready for gym, casual runs, or weekend wear</li>
</ul>
<p data-start=""559"" data-end=""680"" data-is-last-node="""" data-is-only-node="""">This set comprises of the Blur Large Logo Tee and the Essentials 2.0 Shorts</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BESTSELLER, BUNDLE, BUNDLES, Connell, new, NEW IN, New In Test, Nosto New In Test, Peak, Runners, RUNNING, SET, SETS, test bundles",true,Size,XS,,,,,,,,BLUE-ESS-STORM-BLUE-XS,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267288_1d5a2e77-f31a-4e1a-897d-3e5f7bd4137e.jpg?v=1771320237,1,"",false,,,,,,blur-large-logo-tee-storm-blue; essentials-2-short-storm-blue,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/DEEP_OCEAN.png?v=1753959141,blur-essentials-2-0-twinset-pebblestone; blur-essentials-2-0-twinset-storm-blue-iceberg-blue; blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,blur-large-logo-tee-storm-blue; essentials-2-short-storm-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,S,,,,,,,,BLUE-ESS-STORM-BLUE-S,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267284_d731358f-97d3-4066-a209-eb7616d529fc.jpg?v=1771320237,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,M,,,,,,,,BLUE-ESS-STORM-BLUE-M,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267289_9f47b6ba-519e-4c99-bd3d-6b2d74fa2bdd.jpg?v=1769792521,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,L,,,,,,,,BLUE-ESS-STORM-BLUE-L,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267287_2f977dd0-5ca3-4807-be33-8633fd36c237.jpg?v=1769792521,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,XL,,,,,,,,BLUE-ESS-STORM-BLUE-XL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267285.jpg?v=1769792521,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-storm-blue-iceberg-blue,,,,,,,,,XXL,,,,,,,,BLUE-ESS-STORM-BLUE-XXL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,Blur Essentials 2.0 Twinset - Pebblestone,"<p data-start=""93"" data-end=""356"">The Trailberg Blur Twinset pairs the bold Blur Large Logo Tee with the versatile Essentials 2.0 Short for an easy, everyday active look. Built for comfort, movement and simple styling, this matching set works for training, travel or laid‑back off‑duty wear.</p>
<ul>
<li data-start=""360"" data-end=""425"">Relaxed, statement tee with large logo for strong visual impact</li>
<li data-start=""428"" data-end=""491"">Lightweight, performance‑oriented shorts for all‑day movement</li>
<li data-start=""494"" data-end=""557"">A single set that’s ready for gym, casual runs, or weekend wear</li>
</ul>
<p data-start=""559"" data-end=""680"" data-is-last-node="""" data-is-only-node="""">This set comprises of the Blur Large Logo Tee and the Essentials 2.0 Shorts</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BESTSELLER, BUNDLE, BUNDLES, Connell, NEW IN, New In Test, Nosto New In Test, Peak, Runners, RUNNING, RUNNING AND TRAINING, SET, SETS, test bundles",true,Size,XS,,,,,,,,BLUR-ESS-MOCHA-XS,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267423_a2575798-57be-447a-bfe9-dd4ab7233590.jpg?v=1771320229,1,"",false,,,,,,blur-large-logo-tee-pebblestone; essentials-2-short-mocha,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/pale_taupe.png?v=1752156425,blur-essentials-2-0-twinset-pebblestone; blur-essentials-2-0-twinset-storm-blue-iceberg-blue; blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,blur-large-logo-tee-pebblestone; essentials-2-short-mocha,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,S,,,,,,,,BLUR-ESS-MOCHA-S,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267430_08e141f4-0e75-47fa-b105-c9393ff3784c.jpg?v=1771320229,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,M,,,,,,,,BLUR-ESS-MOCHA-M,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267419_dd58b581-9ecb-4b10-8f50-7ea85dfc6941.jpg?v=1771320229,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,L,,,,,,,,BLUR-ESS-MOCHA-L,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267421_7dda293e-4af0-4d5e-b41d-dc7f22675d88.jpg?v=1771320229,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,XL,,,,,,,,BLUR-ESS-MOCHA-XL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267422_7b91dc76-8b77-4415-a9f1-b1f0b95e6508.jpg?v=1771320229,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,XXL,,,,,,,,BLUR-ESS-MOCHA-XXL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267424_b0ac05cd-05d0-4170-8666-70db4d7cf85f.jpg?v=1769792573,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267425_63f0beb9-d6a4-4920-9299-ac9b0123bc3e.jpg?v=1769792573,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-pebblestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267428_f1f0f23a-8523-407a-ba70-ae354199e7bd.jpg?v=1769792573,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,Blur Essentials 2.0 Twinset - Frosted Denim,"<p data-start=""93"" data-end=""356"">The Trailberg Blur Twinset pairs the bold Blur Large Logo Tee with the versatile Essentials 2.0 Short for an easy, everyday active look. Built for comfort, movement and simple styling, this matching set works for training, travel or laid‑back off‑duty wear.</p>
<ul>
<li data-start=""360"" data-end=""425"">Relaxed, statement tee with large logo for strong visual impact</li>
<li data-start=""428"" data-end=""491"">Lightweight, performance‑oriented shorts for all‑day movement</li>
<li data-start=""494"" data-end=""557"">A single set that’s ready for gym, casual runs, or weekend wear</li>
</ul>
<p data-start=""559"" data-end=""680"" data-is-last-node="""" data-is-only-node="""">This set comprises of the Blur Large Logo Tee and the Essentials 2.0 Shorts</p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BUNDLE, BUNDLES, Connell, New In Test, Peak, Runners, RUNNING, SET, SETS, test bundles",true,Size,XS,,,,,,,,BLUR-ESS-DENIM-XS,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267602_92709a1d-e1e1-4461-8601-a0004c3a7511.jpg?v=1771320219,1,"",false,,,,,,blur-large-logo-tee-frosted-denim; essentials-2-short-frosted-denim,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/FROSTED_DENIM.png?v=1772037108,blur-essentials-2-0-twinset-pebblestone; blur-essentials-2-0-twinset-storm-blue-iceberg-blue; blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,blur-large-logo-tee-frosted-denim; essentials-2-short-frosted-denim,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,S,,,,,,,,BLUR-ESS-DENIM-S,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267610_f717634f-e0c1-40f4-b960-412937da6482.jpg?v=1771320219,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,M,,,,,,,,BLUR-ESS-DENIM-M,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267598_b783c401-e99d-466b-bcb8-829ea90ff389.jpg?v=1771320219,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,L,,,,,,,,BLUR-ESS-DENIM-L,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267600_96087609-35c4-4d6e-b2e0-5343e247a20f.jpg?v=1771320219,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,XL,,,,,,,,BLUR-ESS-DENIM-XL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267603_558c02fa-fd29-46b0-85a6-c21224c6a632.jpg?v=1771320219,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,XXL,,,,,,,,BLUR-ESS-DENIM-XXL,400.0,shopify,deny,manual,64.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267604_34e3e267-7b80-4e31-abfb-486da28b833f.jpg?v=1769792619,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267605_7c003cd4-9be9-4136-bde0-a37af6be2cf3.jpg?v=1769792619,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267607_40c9f555-4dcc-41d2-845f-d32fa5cf7288.jpg?v=1769792619,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blur-essentials-2-0-twinset-frosted-denim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267608.jpg?v=1769792619,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,Nucleus Outdoor Essentials 2.0 Twinset - Polar Breeze/Storm Blue,"<p>The Trailberg Nucleus Twinset combines the performance-ready Nucleus Outdoor Tee with the Essentials Shorts for a versatile, everyday active set. Designed for comfort and ease of movement, this twinset delivers a clean outdoor look that works for training in any environment. </p>
<p>This set comprises of the Nucleus Outdoor Tee and the Essentials 2.0 Short. </p>",Trailberg,Apparel & Accessories > Clothing > Outfit Sets,TWINSETS,"2026Q1, badge_EXCLUSIVE, BUNDLE, BUNDLES, Connell, NEW IN, Peak, Runners, RUNNING, SET, SETS",true,Size,XS,,,,,,,,BLUR-ESS-DENIM-XS,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267663_c5848763-f189-41e6-9afa-bc351e999311.jpg?v=1772030600,1,"",false,,,,,,nucleus-outdoor-tee-blue; essentials-2-short-storm-blue,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/FROSTED_DENIM.png?v=1772037108,,,,,,,,,,,,,,,,nucleus-outdoor-tee-blue; essentials-2-short-storm-blue,,,,,g,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,active
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,S,,,,,,,,BLUR-ESS-DENIM-S,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267662_db4e75a9-f058-4ada-92b8-fceb5f21818e.jpg?v=1772030600,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,M,,,,,,,,BLUR-ESS-DENIM-M,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267656_b71701dc-6cf3-4a79-ab3f-7048752d354a.jpg?v=1772030600,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,L,,,,,,,,BLUR-ESS-DENIM-L,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267658_1b8c3598-bf60-48ce-a458-59726c66491e.jpg?v=1772030600,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,XL,,,,,,,,BLUR-ESS-DENIM-XL,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267664_8d1bc026-a10d-461d-82c5-a0015603a0ed.jpg?v=1769792880,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,XXL,,,,,,,,BLUR-ESS-DENIM-XXL,400.0,shopify,deny,manual,67.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267267_fd55bf9b-7cd1-415b-8dfa-1e2ad6122d87.jpg?v=1769792164,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267270_ff575450-dc4a-4250-bafc-1f9b5366e6eb.jpg?v=1769792164,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nucleus-outdoor-essentials-2-0-twinset-polar-breeze-storm-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0578/9217/5895/files/TRAILBERG_2001267274.jpg?v=1769792163,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
